"","Tray","Basket","Rep","DevPeriod","Temp","O2","Duration","RepNumber","Comments","devDay","month","day","Category","value","DO"
"13451",6,72,"C",1,17,5,48,270,"",46,11,30,"Hatch",0,5
"13452",6,72,"C",1,17,5,48,270,"",46,11,30,"Hatchling mort",0,5
"13453",6,72,"C",1,17,5,48,270,"",46,11,30,"Mort",0,5
"13454",6,72,"C",1,17,5,48,270,"",48,12,2,"Hatch",0,5
"13455",6,72,"C",1,17,5,48,270,"",48,12,2,"Hatchling mort",0,5
"13456",6,72,"C",1,17,5,48,270,"",48,12,2,"Mort",0,5
"13457",6,72,"C",1,17,5,48,270,"",52,12,6,"Hatch",0,5
"13458",6,72,"C",1,17,5,48,270,"",52,12,6,"Hatchling mort",0,5
"13459",6,72,"C",1,17,5,48,270,"",52,12,6,"Mort",0,5
"13460",6,72,"C",1,17,5,48,270,"",55,12,9,"Hatch",0,5
"13461",6,72,"C",1,17,5,48,270,"",55,12,9,"Hatchling mort",0,5
"13462",6,72,"C",1,17,5,48,270,"",55,12,9,"Mort",0,5
"13463",6,72,"C",1,17,5,48,270,"",59,12,13,"Hatchling mort",0,5
"13464",6,72,"C",1,17,5,48,270,"",62,12,16,"Hatchling mort",0,5
"13465",4,64,"A",2,17,5,6,271,"",15,10,30,"Mort",0,5
"13466",4,64,"A",2,17,5,6,271,"",16,10,31,"Mort",0,5
"13467",4,64,"A",2,17,5,6,271,"",17,11,1,"Mort",0,5
"13468",4,64,"A",2,17,5,6,271,"",18,11,2,"Mort",0,5
"13469",4,64,"A",2,17,5,6,271,"",19,11,3,"Mort",0,5
"13470",4,64,"A",2,17,5,6,271,"",20,11,4,"Mort",0,5
"13471",4,64,"A",2,17,5,6,271,"",21,11,5,"Mort",0,5
"13472",4,64,"A",2,17,5,6,271,"",22,11,6,"Mort",0,5
"13473",4,64,"A",2,17,5,6,271,"",23,11,7,"Mort",0,5
"13474",4,64,"A",2,17,5,6,271,"",24,11,8,"Mort",0,5
"13475",4,64,"A",2,17,5,6,271,"",25,11,9,"Mort",0,5
"13476",4,64,"A",2,17,5,6,271,"",26,11,10,"Mort",0,5
"13477",4,64,"A",2,17,5,6,271,"",27,11,11,"Mort",0,5
"13478",4,64,"A",2,17,5,6,271,"",28,11,12,"Mort",0,5
"13479",4,64,"A",2,17,5,6,271,"",29,11,13,"Mort",0,5
"13480",4,64,"A",2,17,5,6,271,"",30,11,14,"Mort",1,5
"13481",4,64,"A",2,17,5,6,271,"",31,11,15,"Hatch",0,5
"13482",4,64,"A",2,17,5,6,271,"",31,11,15,"Mort",2,5
"13483",4,64,"A",2,17,5,6,271,"",32,11,16,"Hatch",0,5
"13484",4,64,"A",2,17,5,6,271,"",32,11,16,"Mort",0,5
"13485",4,64,"A",2,17,5,6,271,"",33,11,17,"Hatch",2,5
"13486",4,64,"A",2,17,5,6,271,"",33,11,17,"Mort",0,5
"13487",4,64,"A",2,17,5,6,271,"",34,11,18,"Hatch",8,5
"13488",4,64,"A",2,17,5,6,271,"",34,11,18,"Mort",2,5
"13489",4,64,"A",2,17,5,6,271,"",35,11,19,"Hatch",5,5
"13490",4,64,"A",2,17,5,6,271,"",35,11,19,"Hatchling mort",0,5
"13491",4,64,"A",2,17,5,6,271,"",35,11,19,"Mort",0,5
"13492",4,64,"A",2,17,5,6,271,"",36,11,20,"Hatch",0,5
"13493",4,64,"A",2,17,5,6,271,"",36,11,20,"Hatchling mort",0,5
"13494",4,64,"A",2,17,5,6,271,"",36,11,20,"Mort",2,5
"13495",4,64,"A",2,17,5,6,271,"",37,11,21,"Hatch",2,5
"13496",4,64,"A",2,17,5,6,271,"",37,11,21,"Hatchling mort",0,5
"13497",4,64,"A",2,17,5,6,271,"",37,11,21,"Mort",0,5
"13498",4,64,"A",2,17,5,6,271,"",38,11,22,"Hatch",0,5
"13499",4,64,"A",2,17,5,6,271,"",38,11,22,"Hatchling mort",0,5
"13500",4,64,"A",2,17,5,6,271,"",38,11,22,"Mort",0,5
"13501",4,64,"A",2,17,5,6,271,"",39,11,23,"Hatch",1,5
"13502",4,64,"A",2,17,5,6,271,"",39,11,23,"Hatchling mort",0,5
"13503",4,64,"A",2,17,5,6,271,"",39,11,23,"Mort",0,5
"13504",4,64,"A",2,17,5,6,271,"",40,11,24,"Hatch",0,5
"13505",4,64,"A",2,17,5,6,271,"",40,11,24,"Hatchling mort",0,5
"13506",4,64,"A",2,17,5,6,271,"",40,11,24,"Mort",0,5
"13507",4,64,"A",2,17,5,6,271,"",41,11,25,"Hatch",0,5
"13508",4,64,"A",2,17,5,6,271,"",41,11,25,"Hatchling mort",0,5
"13509",4,64,"A",2,17,5,6,271,"",41,11,25,"Mort",0,5
"13510",4,64,"A",2,17,5,6,271,"",42,11,26,"Hatch",0,5
"13511",4,64,"A",2,17,5,6,271,"",42,11,26,"Hatchling mort",0,5
"13512",4,64,"A",2,17,5,6,271,"",42,11,26,"Mort",0,5
"13513",4,64,"A",2,17,5,6,271,"",43,11,27,"Hatch",0,5
"13514",4,64,"A",2,17,5,6,271,"",43,11,27,"Hatchling mort",0,5
"13515",4,64,"A",2,17,5,6,271,"",43,11,27,"Mort",0,5
"13516",4,64,"A",2,17,5,6,271,"",44,11,28,"Hatch",0,5
"13517",4,64,"A",2,17,5,6,271,"",44,11,28,"Hatchling mort",0,5
"13518",4,64,"A",2,17,5,6,271,"",44,11,28,"Mort",0,5
"13519",4,64,"A",2,17,5,6,271,"",46,11,30,"Hatch",0,5
"13520",4,64,"A",2,17,5,6,271,"",46,11,30,"Hatchling mort",0,5
"13521",4,64,"A",2,17,5,6,271,"",46,11,30,"Mort",0,5
"13522",4,64,"A",2,17,5,6,271,"",48,12,2,"Hatch",0,5
"13523",4,64,"A",2,17,5,6,271,"",48,12,2,"Hatchling mort",0,5
"13524",4,64,"A",2,17,5,6,271,"",48,12,2,"Mort",0,5
"13525",4,64,"A",2,17,5,6,271,"",52,12,6,"Hatch",0,5
"13526",4,64,"A",2,17,5,6,271,"",52,12,6,"Hatchling mort",0,5
"13527",4,64,"A",2,17,5,6,271,"",52,12,6,"Mort",0,5
"13528",4,64,"A",2,17,5,6,271,"",55,12,9,"Hatch",0,5
"13529",4,64,"A",2,17,5,6,271,"",55,12,9,"Hatchling mort",0,5
"13530",4,64,"A",2,17,5,6,271,"",55,12,9,"Mort",0,5
"13531",4,64,"A",2,17,5,6,271,"",59,12,13,"Hatchling mort",0,5
"13532",4,64,"A",2,17,5,6,271,"",62,12,16,"Hatchling mort",0,5
"13533",4,67,"A",2,17,5,24,272,"",15,10,30,"Mort",0,5
"13534",4,67,"A",2,17,5,24,272,"",16,10,31,"Mort",0,5
"13535",4,67,"A",2,17,5,24,272,"",17,11,1,"Mort",0,5
"13536",4,67,"A",2,17,5,24,272,"",18,11,2,"Mort",0,5
"13537",4,67,"A",2,17,5,24,272,"",19,11,3,"Mort",0,5
"13538",4,67,"A",2,17,5,24,272,"",20,11,4,"Mort",0,5
"13539",4,67,"A",2,17,5,24,272,"",21,11,5,"Mort",0,5
"13540",4,67,"A",2,17,5,24,272,"",22,11,6,"Mort",0,5
"13541",4,67,"A",2,17,5,24,272,"",23,11,7,"Mort",0,5
"13542",4,67,"A",2,17,5,24,272,"",24,11,8,"Mort",0,5
"13543",4,67,"A",2,17,5,24,272,"",25,11,9,"Mort",0,5
"13544",4,67,"A",2,17,5,24,272,"",26,11,10,"Mort",0,5
"13545",4,67,"A",2,17,5,24,272,"",27,11,11,"Mort",0,5
"13546",4,67,"A",2,17,5,24,272,"",28,11,12,"Mort",0,5
"13547",4,67,"A",2,17,5,24,272,"",29,11,13,"Mort",0,5
"13548",4,67,"A",2,17,5,24,272,"",30,11,14,"Mort",0,5
"13549",4,67,"A",2,17,5,24,272,"",31,11,15,"Hatch",0,5
"13550",4,67,"A",2,17,5,24,272,"",31,11,15,"Mort",0,5
"13551",4,67,"A",2,17,5,24,272,"",32,11,16,"Hatch",0,5
"13552",4,67,"A",2,17,5,24,272,"",32,11,16,"Mort",0,5
"13553",4,67,"A",2,17,5,24,272,"",33,11,17,"Hatch",0,5
"13554",4,67,"A",2,17,5,24,272,"",33,11,17,"Mort",0,5
"13555",4,67,"A",2,17,5,24,272,"",34,11,18,"Hatch",1,5
"13556",4,67,"A",2,17,5,24,272,"",34,11,18,"Mort",0,5
"13557",4,67,"A",2,17,5,24,272,"",35,11,19,"Hatch",18,5
"13558",4,67,"A",2,17,5,24,272,"",35,11,19,"Hatchling mort",0,5
"13559",4,67,"A",2,17,5,24,272,"",35,11,19,"Mort",0,5
"13560",4,67,"A",2,17,5,24,272,"",36,11,20,"Hatch",5,5
"13561",4,67,"A",2,17,5,24,272,"",36,11,20,"Hatchling mort",0,5
"13562",4,67,"A",2,17,5,24,272,"",36,11,20,"Mort",1,5
"13563",4,67,"A",2,17,5,24,272,"",37,11,21,"Hatch",0,5
"13564",4,67,"A",2,17,5,24,272,"",37,11,21,"Hatchling mort",0,5
"13565",4,67,"A",2,17,5,24,272,"",37,11,21,"Mort",0,5
"13566",4,67,"A",2,17,5,24,272,"",38,11,22,"Hatch",0,5
"13567",4,67,"A",2,17,5,24,272,"",38,11,22,"Hatchling mort",0,5
"13568",4,67,"A",2,17,5,24,272,"",38,11,22,"Mort",0,5
"13569",4,67,"A",2,17,5,24,272,"",39,11,23,"Hatch",0,5
"13570",4,67,"A",2,17,5,24,272,"",39,11,23,"Hatchling mort",0,5
"13571",4,67,"A",2,17,5,24,272,"",39,11,23,"Mort",0,5
"13572",4,67,"A",2,17,5,24,272,"",40,11,24,"Hatch",0,5
"13573",4,67,"A",2,17,5,24,272,"",40,11,24,"Hatchling mort",0,5
"13574",4,67,"A",2,17,5,24,272,"",40,11,24,"Mort",0,5
"13575",4,67,"A",2,17,5,24,272,"",41,11,25,"Hatch",0,5
"13576",4,67,"A",2,17,5,24,272,"",41,11,25,"Hatchling mort",0,5
"13577",4,67,"A",2,17,5,24,272,"",41,11,25,"Mort",0,5
"13578",4,67,"A",2,17,5,24,272,"",42,11,26,"Hatch",0,5
"13579",4,67,"A",2,17,5,24,272,"",42,11,26,"Hatchling mort",0,5
"13580",4,67,"A",2,17,5,24,272,"",42,11,26,"Mort",0,5
"13581",4,67,"A",2,17,5,24,272,"",43,11,27,"Hatch",0,5
"13582",4,67,"A",2,17,5,24,272,"",43,11,27,"Hatchling mort",0,5
"13583",4,67,"A",2,17,5,24,272,"",43,11,27,"Mort",0,5
"13584",4,67,"A",2,17,5,24,272,"",44,11,28,"Hatch",0,5
"13585",4,67,"A",2,17,5,24,272,"",44,11,28,"Hatchling mort",0,5
"13586",4,67,"A",2,17,5,24,272,"",44,11,28,"Mort",0,5
"13587",4,67,"A",2,17,5,24,272,"",46,11,30,"Hatch",0,5
"13588",4,67,"A",2,17,5,24,272,"",46,11,30,"Hatchling mort",0,5
"13589",4,67,"A",2,17,5,24,272,"",46,11,30,"Mort",0,5
"13590",4,67,"A",2,17,5,24,272,"",48,12,2,"Hatch",0,5
"13591",4,67,"A",2,17,5,24,272,"",48,12,2,"Hatchling mort",0,5
"13592",4,67,"A",2,17,5,24,272,"",48,12,2,"Mort",0,5
"13593",4,67,"A",2,17,5,24,272,"",52,12,6,"Hatch",0,5
"13594",4,67,"A",2,17,5,24,272,"",52,12,6,"Hatchling mort",0,5
"13595",4,67,"A",2,17,5,24,272,"",52,12,6,"Mort",0,5
"13596",4,67,"A",2,17,5,24,272,"",55,12,9,"Hatch",0,5
"13597",4,67,"A",2,17,5,24,272,"",55,12,9,"Hatchling mort",0,5
"13598",4,67,"A",2,17,5,24,272,"",55,12,9,"Mort",0,5
"13599",4,67,"A",2,17,5,24,272,"",59,12,13,"Hatchling mort",0,5
"13600",4,67,"A",2,17,5,24,272,"",62,12,16,"Hatchling mort",0,5
"13601",4,70,"A",2,17,5,48,273,"",15,10,30,"Mort",0,5
"13602",4,70,"A",2,17,5,48,273,"",16,10,31,"Mort",0,5
"13603",4,70,"A",2,17,5,48,273,"",17,11,1,"Mort",0,5
"13604",4,70,"A",2,17,5,48,273,"",18,11,2,"Mort",0,5
"13605",4,70,"A",2,17,5,48,273,"",19,11,3,"Mort",0,5
"13606",4,70,"A",2,17,5,48,273,"",20,11,4,"Mort",0,5
"13607",4,70,"A",2,17,5,48,273,"",21,11,5,"Mort",0,5
"13608",4,70,"A",2,17,5,48,273,"",22,11,6,"Mort",0,5
"13609",4,70,"A",2,17,5,48,273,"",23,11,7,"Mort",0,5
"13610",4,70,"A",2,17,5,48,273,"",24,11,8,"Mort",0,5
"13611",4,70,"A",2,17,5,48,273,"",25,11,9,"Mort",0,5
"13612",4,70,"A",2,17,5,48,273,"",26,11,10,"Mort",0,5
"13613",4,70,"A",2,17,5,48,273,"",27,11,11,"Mort",0,5
"13614",4,70,"A",2,17,5,48,273,"",28,11,12,"Mort",0,5
"13615",4,70,"A",2,17,5,48,273,"",29,11,13,"Mort",0,5
"13616",4,70,"A",2,17,5,48,273,"",30,11,14,"Mort",0,5
"13617",4,70,"A",2,17,5,48,273,"",31,11,15,"Hatch",0,5
"13618",4,70,"A",2,17,5,48,273,"",31,11,15,"Mort",0,5
"13619",4,70,"A",2,17,5,48,273,"",32,11,16,"Hatch",0,5
"13620",4,70,"A",2,17,5,48,273,"",32,11,16,"Mort",0,5
"13621",4,70,"A",2,17,5,48,273,"",33,11,17,"Hatch",0,5
"13622",4,70,"A",2,17,5,48,273,"",33,11,17,"Mort",0,5
"13623",4,70,"A",2,17,5,48,273,"",34,11,18,"Hatch",6,5
"13624",4,70,"A",2,17,5,48,273,"",34,11,18,"Mort",1,5
"13625",4,70,"A",2,17,5,48,273,"",35,11,19,"Hatch",12,5
"13626",4,70,"A",2,17,5,48,273,"",35,11,19,"Hatchling mort",0,5
"13627",4,70,"A",2,17,5,48,273,"",35,11,19,"Mort",0,5
"13628",4,70,"A",2,17,5,48,273,"",36,11,20,"Hatch",3,5
"13629",4,70,"A",2,17,5,48,273,"",36,11,20,"Hatchling mort",0,5
"13630",4,70,"A",2,17,5,48,273,"",36,11,20,"Mort",3,5
"13631",4,70,"A",2,17,5,48,273,"",37,11,21,"Hatch",0,5
"13632",4,70,"A",2,17,5,48,273,"",37,11,21,"Hatchling mort",0,5
"13633",4,70,"A",2,17,5,48,273,"",37,11,21,"Mort",0,5
"13634",4,70,"A",2,17,5,48,273,"",38,11,22,"Hatch",0,5
"13635",4,70,"A",2,17,5,48,273,"",38,11,22,"Hatchling mort",0,5
"13636",4,70,"A",2,17,5,48,273,"",38,11,22,"Mort",0,5
"13637",4,70,"A",2,17,5,48,273,"",39,11,23,"Hatch",0,5
"13638",4,70,"A",2,17,5,48,273,"",39,11,23,"Hatchling mort",0,5
"13639",4,70,"A",2,17,5,48,273,"",39,11,23,"Mort",0,5
"13640",4,70,"A",2,17,5,48,273,"",40,11,24,"Hatch",0,5
"13641",4,70,"A",2,17,5,48,273,"",40,11,24,"Hatchling mort",0,5
"13642",4,70,"A",2,17,5,48,273,"",40,11,24,"Mort",0,5
"13643",4,70,"A",2,17,5,48,273,"",41,11,25,"Hatch",0,5
"13644",4,70,"A",2,17,5,48,273,"",41,11,25,"Hatchling mort",0,5
"13645",4,70,"A",2,17,5,48,273,"",41,11,25,"Mort",0,5
"13646",4,70,"A",2,17,5,48,273,"",42,11,26,"Hatch",0,5
"13647",4,70,"A",2,17,5,48,273,"",42,11,26,"Hatchling mort",0,5
"13648",4,70,"A",2,17,5,48,273,"",42,11,26,"Mort",0,5
"13649",4,70,"A",2,17,5,48,273,"",43,11,27,"Hatch",0,5
"13650",4,70,"A",2,17,5,48,273,"",43,11,27,"Hatchling mort",0,5
"13651",4,70,"A",2,17,5,48,273,"",43,11,27,"Mort",0,5
"13652",4,70,"A",2,17,5,48,273,"",44,11,28,"Hatch",0,5
"13653",4,70,"A",2,17,5,48,273,"",44,11,28,"Hatchling mort",0,5
"13654",4,70,"A",2,17,5,48,273,"",44,11,28,"Mort",0,5
"13655",4,70,"A",2,17,5,48,273,"",46,11,30,"Hatch",0,5
"13656",4,70,"A",2,17,5,48,273,"",46,11,30,"Hatchling mort",0,5
"13657",4,70,"A",2,17,5,48,273,"",46,11,30,"Mort",0,5
"13658",4,70,"A",2,17,5,48,273,"",48,12,2,"Hatch",0,5
"13659",4,70,"A",2,17,5,48,273,"",48,12,2,"Hatchling mort",0,5
"13660",4,70,"A",2,17,5,48,273,"",48,12,2,"Mort",0,5
"13661",4,70,"A",2,17,5,48,273,"",52,12,6,"Hatch",0,5
"13662",4,70,"A",2,17,5,48,273,"",52,12,6,"Hatchling mort",0,5
"13663",4,70,"A",2,17,5,48,273,"",52,12,6,"Mort",0,5
"13664",4,70,"A",2,17,5,48,273,"",55,12,9,"Hatch",0,5
"13665",4,70,"A",2,17,5,48,273,"",55,12,9,"Hatchling mort",0,5
"13666",4,70,"A",2,17,5,48,273,"",55,12,9,"Mort",0,5
"13667",4,70,"A",2,17,5,48,273,"",59,12,13,"Hatchling mort",0,5
"13668",4,70,"A",2,17,5,48,273,"",62,12,16,"Hatchling mort",0,5
"13669",5,65,"B",2,17,5,6,274,"",15,10,30,"Mort",0,5
"13670",5,65,"B",2,17,5,6,274,"",16,10,31,"Mort",0,5
"13671",5,65,"B",2,17,5,6,274,"",17,11,1,"Mort",0,5
"13672",5,65,"B",2,17,5,6,274,"",18,11,2,"Mort",0,5
"13673",5,65,"B",2,17,5,6,274,"",19,11,3,"Mort",0,5
"13674",5,65,"B",2,17,5,6,274,"",20,11,4,"Mort",0,5
"13675",5,65,"B",2,17,5,6,274,"",21,11,5,"Mort",0,5
"13676",5,65,"B",2,17,5,6,274,"",22,11,6,"Mort",0,5
"13677",5,65,"B",2,17,5,6,274,"",23,11,7,"Mort",0,5
"13678",5,65,"B",2,17,5,6,274,"",24,11,8,"Mort",0,5
"13679",5,65,"B",2,17,5,6,274,"",25,11,9,"Mort",0,5
"13680",5,65,"B",2,17,5,6,274,"",26,11,10,"Mort",0,5
"13681",5,65,"B",2,17,5,6,274,"",27,11,11,"Mort",0,5
"13682",5,65,"B",2,17,5,6,274,"",28,11,12,"Mort",0,5
"13683",5,65,"B",2,17,5,6,274,"",29,11,13,"Mort",0,5
"13684",5,65,"B",2,17,5,6,274,"",30,11,14,"Mort",0,5
"13685",5,65,"B",2,17,5,6,274,"",31,11,15,"Hatch",0,5
"13686",5,65,"B",2,17,5,6,274,"",31,11,15,"Mort",0,5
"13687",5,65,"B",2,17,5,6,274,"",32,11,16,"Hatch",0,5
"13688",5,65,"B",2,17,5,6,274,"",32,11,16,"Mort",1,5
"13689",5,65,"B",2,17,5,6,274,"",33,11,17,"Hatch",2,5
"13690",5,65,"B",2,17,5,6,274,"",33,11,17,"Mort",1,5
"13691",5,65,"B",2,17,5,6,274,"",34,11,18,"Hatch",5,5
"13692",5,65,"B",2,17,5,6,274,"",34,11,18,"Mort",1,5
"13693",5,65,"B",2,17,5,6,274,"",35,11,19,"Hatch",12,5
"13694",5,65,"B",2,17,5,6,274,"",35,11,19,"Hatchling mort",0,5
"13695",5,65,"B",2,17,5,6,274,"",35,11,19,"Mort",1,5
"13696",5,65,"B",2,17,5,6,274,"",36,11,20,"Hatch",0,5
"13697",5,65,"B",2,17,5,6,274,"",36,11,20,"Hatchling mort",0,5
"13698",5,65,"B",2,17,5,6,274,"",36,11,20,"Mort",0,5
"13699",5,65,"B",2,17,5,6,274,"",37,11,21,"Hatch",0,5
"13700",5,65,"B",2,17,5,6,274,"",37,11,21,"Hatchling mort",0,5
"13701",5,65,"B",2,17,5,6,274,"",37,11,21,"Mort",0,5
"13702",5,65,"B",2,17,5,6,274,"",38,11,22,"Hatch",0,5
"13703",5,65,"B",2,17,5,6,274,"",38,11,22,"Hatchling mort",0,5
"13704",5,65,"B",2,17,5,6,274,"",38,11,22,"Mort",0,5
"13705",5,65,"B",2,17,5,6,274,"",39,11,23,"Hatch",2,5
"13706",5,65,"B",2,17,5,6,274,"",39,11,23,"Hatchling mort",0,5
"13707",5,65,"B",2,17,5,6,274,"",39,11,23,"Mort",0,5
"13708",5,65,"B",2,17,5,6,274,"",40,11,24,"Hatch",0,5
"13709",5,65,"B",2,17,5,6,274,"",40,11,24,"Hatchling mort",0,5
"13710",5,65,"B",2,17,5,6,274,"",40,11,24,"Mort",0,5
"13711",5,65,"B",2,17,5,6,274,"",41,11,25,"Hatch",0,5
"13712",5,65,"B",2,17,5,6,274,"",41,11,25,"Hatchling mort",0,5
"13713",5,65,"B",2,17,5,6,274,"",41,11,25,"Mort",0,5
"13714",5,65,"B",2,17,5,6,274,"",42,11,26,"Hatch",0,5
"13715",5,65,"B",2,17,5,6,274,"",42,11,26,"Hatchling mort",0,5
"13716",5,65,"B",2,17,5,6,274,"",42,11,26,"Mort",0,5
"13717",5,65,"B",2,17,5,6,274,"",43,11,27,"Hatch",0,5
"13718",5,65,"B",2,17,5,6,274,"",43,11,27,"Hatchling mort",0,5
"13719",5,65,"B",2,17,5,6,274,"",43,11,27,"Mort",0,5
"13720",5,65,"B",2,17,5,6,274,"",44,11,28,"Hatch",0,5
"13721",5,65,"B",2,17,5,6,274,"",44,11,28,"Hatchling mort",0,5
"13722",5,65,"B",2,17,5,6,274,"",44,11,28,"Mort",0,5
"13723",5,65,"B",2,17,5,6,274,"",46,11,30,"Hatch",0,5
"13724",5,65,"B",2,17,5,6,274,"",46,11,30,"Hatchling mort",0,5
"13725",5,65,"B",2,17,5,6,274,"",46,11,30,"Mort",0,5
"13726",5,65,"B",2,17,5,6,274,"",48,12,2,"Hatch",0,5
"13727",5,65,"B",2,17,5,6,274,"",48,12,2,"Hatchling mort",0,5
"13728",5,65,"B",2,17,5,6,274,"",48,12,2,"Mort",0,5
"13729",5,65,"B",2,17,5,6,274,"",52,12,6,"Hatch",0,5
"13730",5,65,"B",2,17,5,6,274,"",52,12,6,"Hatchling mort",0,5
"13731",5,65,"B",2,17,5,6,274,"",52,12,6,"Mort",0,5
"13732",5,65,"B",2,17,5,6,274,"",55,12,9,"Hatch",0,5
"13733",5,65,"B",2,17,5,6,274,"",55,12,9,"Hatchling mort",0,5
"13734",5,65,"B",2,17,5,6,274,"",55,12,9,"Mort",0,5
"13735",5,65,"B",2,17,5,6,274,"",59,12,13,"Hatchling mort",0,5
"13736",5,65,"B",2,17,5,6,274,"",62,12,16,"Hatchling mort",0,5
"13737",5,68,"B",2,17,5,24,275,"",15,10,30,"Mort",0,5
"13738",5,68,"B",2,17,5,24,275,"",16,10,31,"Mort",0,5
"13739",5,68,"B",2,17,5,24,275,"",17,11,1,"Mort",0,5
"13740",5,68,"B",2,17,5,24,275,"",18,11,2,"Mort",0,5
"13741",5,68,"B",2,17,5,24,275,"",19,11,3,"Mort",0,5
"13742",5,68,"B",2,17,5,24,275,"",20,11,4,"Mort",0,5
"13743",5,68,"B",2,17,5,24,275,"",21,11,5,"Mort",0,5
"13744",5,68,"B",2,17,5,24,275,"",22,11,6,"Mort",0,5
"13745",5,68,"B",2,17,5,24,275,"",23,11,7,"Mort",0,5
"13746",5,68,"B",2,17,5,24,275,"",24,11,8,"Mort",0,5
"13747",5,68,"B",2,17,5,24,275,"",25,11,9,"Mort",0,5
"13748",5,68,"B",2,17,5,24,275,"",26,11,10,"Mort",0,5
"13749",5,68,"B",2,17,5,24,275,"",27,11,11,"Mort",0,5
"13750",5,68,"B",2,17,5,24,275,"",28,11,12,"Mort",0,5
"13751",5,68,"B",2,17,5,24,275,"",29,11,13,"Mort",0,5
"13752",5,68,"B",2,17,5,24,275,"",30,11,14,"Mort",0,5
"13753",5,68,"B",2,17,5,24,275,"",31,11,15,"Hatch",0,5
"13754",5,68,"B",2,17,5,24,275,"",31,11,15,"Mort",0,5
"13755",5,68,"B",2,17,5,24,275,"",32,11,16,"Hatch",0,5
"13756",5,68,"B",2,17,5,24,275,"",32,11,16,"Mort",0,5
"13757",5,68,"B",2,17,5,24,275,"",33,11,17,"Hatch",0,5
"13758",5,68,"B",2,17,5,24,275,"",33,11,17,"Mort",0,5
"13759",5,68,"B",2,17,5,24,275,"",34,11,18,"Hatch",9,5
"13760",5,68,"B",2,17,5,24,275,"",34,11,18,"Mort",1,5
"13761",5,68,"B",2,17,5,24,275,"",35,11,19,"Hatch",11,5
"13762",5,68,"B",2,17,5,24,275,"",35,11,19,"Hatchling mort",0,5
"13763",5,68,"B",2,17,5,24,275,"",35,11,19,"Mort",1,5
"13764",5,68,"B",2,17,5,24,275,"",36,11,20,"Hatch",3,5
"13765",5,68,"B",2,17,5,24,275,"",36,11,20,"Hatchling mort",0,5
"13766",5,68,"B",2,17,5,24,275,"",36,11,20,"Mort",0,5
"13767",5,68,"B",2,17,5,24,275,"",37,11,21,"Hatch",0,5
"13768",5,68,"B",2,17,5,24,275,"",37,11,21,"Hatchling mort",0,5
"13769",5,68,"B",2,17,5,24,275,"",37,11,21,"Mort",0,5
"13770",5,68,"B",2,17,5,24,275,"",38,11,22,"Hatch",0,5
"13771",5,68,"B",2,17,5,24,275,"",38,11,22,"Hatchling mort",0,5
"13772",5,68,"B",2,17,5,24,275,"",38,11,22,"Mort",0,5
"13773",5,68,"B",2,17,5,24,275,"",39,11,23,"Hatch",0,5
"13774",5,68,"B",2,17,5,24,275,"",39,11,23,"Hatchling mort",0,5
"13775",5,68,"B",2,17,5,24,275,"",39,11,23,"Mort",0,5
"13776",5,68,"B",2,17,5,24,275,"",40,11,24,"Hatch",0,5
"13777",5,68,"B",2,17,5,24,275,"",40,11,24,"Hatchling mort",0,5
"13778",5,68,"B",2,17,5,24,275,"",40,11,24,"Mort",0,5
"13779",5,68,"B",2,17,5,24,275,"",41,11,25,"Hatch",0,5
"13780",5,68,"B",2,17,5,24,275,"",41,11,25,"Hatchling mort",0,5
"13781",5,68,"B",2,17,5,24,275,"",41,11,25,"Mort",0,5
"13782",5,68,"B",2,17,5,24,275,"",42,11,26,"Hatch",0,5
"13783",5,68,"B",2,17,5,24,275,"",42,11,26,"Hatchling mort",0,5
"13784",5,68,"B",2,17,5,24,275,"",42,11,26,"Mort",0,5
"13785",5,68,"B",2,17,5,24,275,"",43,11,27,"Hatch",0,5
"13786",5,68,"B",2,17,5,24,275,"",43,11,27,"Hatchling mort",0,5
"13787",5,68,"B",2,17,5,24,275,"",43,11,27,"Mort",0,5
"13788",5,68,"B",2,17,5,24,275,"",44,11,28,"Hatch",0,5
"13789",5,68,"B",2,17,5,24,275,"",44,11,28,"Hatchling mort",0,5
"13790",5,68,"B",2,17,5,24,275,"",44,11,28,"Mort",0,5
"13791",5,68,"B",2,17,5,24,275,"",46,11,30,"Hatch",0,5
"13792",5,68,"B",2,17,5,24,275,"",46,11,30,"Hatchling mort",0,5
"13793",5,68,"B",2,17,5,24,275,"",46,11,30,"Mort",0,5
"13794",5,68,"B",2,17,5,24,275,"",48,12,2,"Hatch",0,5
"13795",5,68,"B",2,17,5,24,275,"",48,12,2,"Hatchling mort",0,5
"13796",5,68,"B",2,17,5,24,275,"",48,12,2,"Mort",0,5
"13797",5,68,"B",2,17,5,24,275,"",52,12,6,"Hatch",0,5
"13798",5,68,"B",2,17,5,24,275,"",52,12,6,"Hatchling mort",0,5
"13799",5,68,"B",2,17,5,24,275,"",52,12,6,"Mort",0,5
"13800",5,68,"B",2,17,5,24,275,"",55,12,9,"Hatch",0,5
"13801",5,68,"B",2,17,5,24,275,"",55,12,9,"Hatchling mort",0,5
"13802",5,68,"B",2,17,5,24,275,"",55,12,9,"Mort",0,5
"13803",5,68,"B",2,17,5,24,275,"",59,12,13,"Hatchling mort",0,5
"13804",5,68,"B",2,17,5,24,275,"",62,12,16,"Hatchling mort",0,5
