"","egg","Olim","temp","velocity"
"4512",102,0.785334,15,0.06
"4513",103,0.750541,15,0.06
"4514",104,0.776825,15,0.06
"4515",105,0.786405,15,0.06
"4516",106,0.796477,15,0.06
"4517",107,0.792132,15,0.06
"4518",108,0.785217,15,0.06
"4519",109,0.756699,15,0.06
"4520",110,0.77824,15,0.06
"4521",111,0.782217,15,0.06
"4522",112,0.778181,15,0.06
"4523",113,0.77041,15,0.06
"4524",114,0.793329,15,0.06
"4525",115,0.781939,15,0.06
"4526",116,0.795609,15,0.06
"4527",117,0.795034,15,0.06
"4528",118,0.786388,15,0.06
"4529",119,0.790239,15,0.06
"4530",120,0.773228,15,0.06
"4531",121,0.785871,15,0.06
"4532",122,0.794,15,0.06
"4533",123,0.791711,15,0.06
"4534",124,0.8092,15,0.06
"4535",125,0.797187,15,0.06
"4536",126,0.788778,15,0.06
"4537",1,0.75134,15,0.07
"4538",2,0.750938,15,0.07
"4539",3,0.753695,15,0.07
"4540",4,0.747346,15,0.07
"4541",5,0.749959,15,0.07
"4542",6,0.768703,15,0.07
"4543",7,0.752867,15,0.07
"4544",8,0.751735,15,0.07
"4545",9,0.74834,15,0.07
"4546",10,0.769885,15,0.07
"4547",11,0.753693,15,0.07
"4548",12,0.758999,15,0.07
"4549",13,0.756907,15,0.07
"4550",14,0.763887,15,0.07
"4551",15,0.756534,15,0.07
"4552",16,0.744372,15,0.07
"4553",17,0.767063,15,0.07
"4554",18,0.767632,15,0.07
"4555",19,0.762139,15,0.07
"4556",20,0.759134,15,0.07
"4557",21,0.765061,15,0.07
"4558",22,0.749867,15,0.07
"4559",23,0.776397,15,0.07
"4560",24,0.751153,15,0.07
"4561",25,0.754492,15,0.07
"4562",26,0.75369,15,0.07
"4563",27,0.757321,15,0.07
"4564",28,0.747616,15,0.07
"4565",29,0.751477,15,0.07
"4566",30,0.759845,15,0.07
"4567",31,0.764278,15,0.07
"4568",32,0.74141,15,0.07
"4569",33,0.764666,15,0.07
"4570",34,0.755321,15,0.07
"4571",35,0.753724,15,0.07
"4572",36,0.749348,15,0.07
"4573",37,0.761957,15,0.07
"4574",38,0.749941,15,0.07
"4575",39,0.747232,15,0.07
"4576",40,0.777343,15,0.07
"4577",41,0.76084,15,0.07
"4578",42,0.751651,15,0.07
"4579",43,0.753271,15,0.07
"4580",44,0.745326,15,0.07
"4581",45,0.75863,15,0.07
"4582",46,0.759184,15,0.07
"4583",47,0.774278,15,0.07
"4584",48,0.750915,15,0.07
"4585",49,0.759853,15,0.07
"4586",50,0.773744,15,0.07
"4587",51,0.766196,15,0.07
"4588",52,0.760351,15,0.07
"4589",53,0.76969,15,0.07
"4590",54,0.764427,15,0.07
"4591",55,0.760507,15,0.07
"4592",56,0.759616,15,0.07
"4593",57,0.76705,15,0.07
"4594",58,0.769523,15,0.07
"4595",59,0.770478,15,0.07
"4596",60,0.760069,15,0.07
"4597",61,0.759566,15,0.07
"4598",62,0.779039,15,0.07
"4599",63,0.749254,15,0.07
"4600",64,0.78122,15,0.07
"4601",65,0.776332,15,0.07
"4602",66,0.749924,15,0.07
"4603",67,0.770398,15,0.07
"4604",68,0.775564,15,0.07
"4605",69,0.779559,15,0.07
"4606",70,0.759897,15,0.07
"4607",71,0.761609,15,0.07
"4608",72,0.77083,15,0.07
"4609",73,0.781331,15,0.07
"4610",74,0.781226,15,0.07
"4611",75,0.776178,15,0.07
"4612",76,0.786661,15,0.07
"4613",77,0.761605,15,0.07
"4614",78,0.762412,15,0.07
"4615",79,0.783753,15,0.07
"4616",80,0.772207,15,0.07
"4617",81,0.76544,15,0.07
"4618",82,0.74927,15,0.07
"4619",83,0.762257,15,0.07
"4620",84,0.762303,15,0.07
"4621",85,0.781772,15,0.07
"4622",86,0.766057,15,0.07
"4623",87,0.786625,15,0.07
"4624",88,0.789324,15,0.07
"4625",89,0.784574,15,0.07
"4626",90,0.766948,15,0.07
"4627",91,0.773841,15,0.07
"4628",92,0.76516,15,0.07
"4629",93,0.767898,15,0.07
"4630",94,0.764481,15,0.07
"4631",95,0.762431,15,0.07
"4632",96,0.757223,15,0.07
"4633",97,0.775955,15,0.07
"4634",98,0.800738,15,0.07
"4635",99,0.791722,15,0.07
"4636",100,0.794988,15,0.07
"4637",101,0.763161,15,0.07
"4638",102,0.778032,15,0.07
"4639",103,0.746716,15,0.07
"4640",104,0.770087,15,0.07
"4641",105,0.779368,15,0.07
"4642",106,0.789069,15,0.07
"4643",107,0.783857,15,0.07
"4644",108,0.777268,15,0.07
"4645",109,0.752212,15,0.07
"4646",110,0.770293,15,0.07
"4647",111,0.77474,15,0.07
"4648",112,0.77129,15,0.07
"4649",113,0.764337,15,0.07
"4650",114,0.785329,15,0.07
"4651",115,0.775398,15,0.07
"4652",116,0.788089,15,0.07
"4653",117,0.786894,15,0.07
"4654",118,0.778688,15,0.07
"4655",119,0.78234,15,0.07
"4656",120,0.766912,15,0.07
"4657",121,0.778543,15,0.07
"4658",122,0.78689,15,0.07
"4659",123,0.783623,15,0.07
"4660",124,0.800316,15,0.07
"4661",125,0.789443,15,0.07
"4662",126,0.781983,15,0.07
"4663",1,0.748193,15,0.08
"4664",2,0.747787,15,0.08
"4665",3,0.750428,15,0.08
"4666",4,0.744481,15,0.08
"4667",5,0.746747,15,0.08
"4668",6,0.764911,15,0.08
"4669",7,0.7499,15,0.08
"4670",8,0.748586,15,0.08
"4671",9,0.745248,15,0.08
"4672",10,0.765338,15,0.08
"4673",11,0.750456,15,0.08
"4674",12,0.755271,15,0.08
"4675",13,0.752996,15,0.08
"4676",14,0.759752,15,0.08
"4677",15,0.753093,15,0.08
"4678",16,0.741845,15,0.08
"4679",17,0.76286,15,0.08
"4680",18,0.763165,15,0.08
"4681",19,0.757871,15,0.08
"4682",20,0.754989,15,0.08
"4683",21,0.760762,15,0.08
"4684",22,0.746306,15,0.08
"4685",23,0.770836,15,0.08
"4686",24,0.747395,15,0.08
"4687",25,0.750678,15,0.08
"4688",26,0.750117,15,0.08
"4689",27,0.753432,15,0.08
"4690",28,0.744355,15,0.08
"4691",29,0.747867,15,0.08
"4692",30,0.755562,15,0.08
"4693",31,0.759864,15,0.08
"4694",32,0.738822,15,0.08
"4695",33,0.760217,15,0.08
"4696",34,0.751781,15,0.08
"4697",35,0.749963,15,0.08
"4698",36,0.747251,15,0.08
"4699",37,0.757674,15,0.08
"4700",38,0.746267,15,0.08
"4701",39,0.744801,15,0.08
"4702",40,0.771691,15,0.08
"4703",41,0.756619,15,0.08
"4704",42,0.748424,15,0.08
"4705",43,0.750946,15,0.08
"4706",44,0.742708,15,0.08
"4707",45,0.755024,15,0.08
"4708",46,0.75461,15,0.08
"4709",47,0.769528,15,0.08
"4710",48,0.750183,15,0.08
"4711",49,0.755266,15,0.08
"4712",50,0.76843,15,0.08
"4713",51,0.761024,15,0.08
"4714",52,0.756032,15,0.08
"4715",53,0.764661,15,0.08
"4716",54,0.760301,15,0.08
"4717",55,0.756222,15,0.08
"4718",56,0.755167,15,0.08
"4719",57,0.762979,15,0.08
"4720",58,0.764607,15,0.08
"4721",59,0.765181,15,0.08
"4722",60,0.756516,15,0.08
"4723",61,0.756016,15,0.08
"4724",62,0.773348,15,0.08
"4725",63,0.746171,15,0.08
"4726",64,0.775264,15,0.08
"4727",65,0.770699,15,0.08
"4728",66,0.746154,15,0.08
"4729",67,0.7655,15,0.08
"4730",68,0.770284,15,0.08
"4731",69,0.774045,15,0.08
"4732",70,0.755061,15,0.08
"4733",71,0.756997,15,0.08
"4734",72,0.76538,15,0.08
"4735",73,0.77487,15,0.08
"4736",74,0.775203,15,0.08
"4737",75,0.77034,15,0.08
"4738",76,0.780439,15,0.08
"4739",77,0.756558,15,0.08
"4740",78,0.758387,15,0.08
"4741",79,0.777963,15,0.08
"4742",80,0.766741,15,0.08
"4743",81,0.761083,15,0.08
"4744",82,0.745626,15,0.08
"4745",83,0.756921,15,0.08
"4746",84,0.757464,15,0.08
"4747",85,0.775753,15,0.08
"4748",86,0.761428,15,0.08
"4749",87,0.779625,15,0.08
"4750",88,0.78349,15,0.08
"4751",89,0.778246,15,0.08
"4752",90,0.761719,15,0.08
"4753",91,0.768247,15,0.08
"4754",92,0.759678,15,0.08
"4755",93,0.764346,15,0.08
"4756",94,0.760522,15,0.08
"4757",95,0.758431,15,0.08
"4758",96,0.753313,15,0.08
"4759",97,0.770236,15,0.08
"4760",98,0.792906,15,0.08
"4761",99,0.78534,15,0.08
"4762",100,0.788675,15,0.08
"4763",101,0.758709,15,0.08
"4764",102,0.772252,15,0.08
"4765",103,0.743443,15,0.08
"4766",104,0.764769,15,0.08
"4767",105,0.773825,15,0.08
"4768",106,0.782945,15,0.08
"4769",107,0.777284,15,0.08
"4770",108,0.771038,15,0.08
"4771",109,0.748512,15,0.08
"4772",110,0.764107,15,0.08
"4773",111,0.768623,15,0.08
"4774",112,0.76592,15,0.08
"4775",113,0.759307,15,0.08
"4776",114,0.778888,15,0.08
"4777",115,0.7698,15,0.08
"4778",116,0.781824,15,0.08
"4779",117,0.780292,15,0.08
"4780",118,0.772611,15,0.08
"4781",119,0.77596,15,0.08
"4782",120,0.761586,15,0.08
"4783",121,0.772706,15,0.08
"4784",122,0.781209,15,0.08
"4785",123,0.777145,15,0.08
"4786",124,0.793077,15,0.08
"4787",125,0.782965,15,0.08
"4788",126,0.776428,15,0.08
"4789",1,0.745586,15,0.09
"4790",2,0.745174,15,0.09
"4791",3,0.747779,15,0.09
"4792",4,0.742019,15,0.09
"4793",5,0.744115,15,0.09
"4794",6,0.761685,15,0.09
"4795",7,0.747248,15,0.09
"4796",8,0.745941,15,0.09
"4797",9,0.742691,15,0.09
"4798",10,0.761301,15,0.09
"4799",11,0.747899,15,0.09
"4800",12,0.752087,15,0.09
"4801",13,0.74998,15,0.09
"4802",14,0.756246,15,0.09
"4803",15,0.750006,15,0.09
"4804",16,0.739997,15,0.09
"4805",17,0.759235,15,0.09
"4806",18,0.759372,15,0.09
"4807",19,0.754242,15,0.09
"4808",20,0.75153,15,0.09
"4809",21,0.756975,15,0.09
"4810",22,0.743455,15,0.09
"4811",23,0.766287,15,0.09
"4812",24,0.744192,15,0.09
"4813",25,0.747786,15,0.09
"4814",26,0.746755,15,0.09
"4815",27,0.749935,15,0.09
"4816",28,0.741649,15,0.09
"4817",29,0.744789,15,0.09
"4818",30,0.75204,15,0.09
"4819",31,0.756008,15,0.09
"4820",32,0.736515,15,0.09
"4821",33,0.756372,15,0.09
"4822",34,0.748803,15,0.09
"4823",35,0.746871,15,0.09
"4824",36,0.745788,15,0.09
"4825",37,0.754055,15,0.09
"4826",38,0.743263,15,0.09
"4827",39,0.742635,15,0.09
"4828",40,0.766963,15,0.09
"4829",41,0.752734,15,0.09
"4830",42,0.745538,15,0.09
"4831",43,0.74932,15,0.09
"4832",44,0.740497,15,0.09
"4833",45,0.752089,15,0.09
"4834",46,0.750564,15,0.09
"4835",47,0.76566,15,0.09
"4836",48,0.748452,15,0.09
"4837",49,0.751645,15,0.09
"4838",50,0.764121,15,0.09
"4839",51,0.756798,15,0.09
"4840",52,0.752419,15,0.09
"4841",53,0.76071,15,0.09
"4842",54,0.757062,15,0.09
"4843",55,0.752777,15,0.09
"4844",56,0.751392,15,0.09
"4845",57,0.759465,15,0.09
"4846",58,0.760534,15,0.09
"4847",59,0.76073,15,0.09
"4848",60,0.753526,15,0.09
"4849",61,0.752915,15,0.09
"4850",62,0.768649,15,0.09
"4851",63,0.743581,15,0.09
"4852",64,0.770278,15,0.09
"4853",65,0.7661,15,0.09
"4854",66,0.743323,15,0.09
"4855",67,0.761344,15,0.09
"4856",68,0.766564,15,0.09
"4857",69,0.769453,15,0.09
"4858",70,0.751007,15,0.09
"4859",71,0.753217,15,0.09
"4860",72,0.761068,15,0.09
"4861",73,0.769512,15,0.09
"4862",74,0.770371,15,0.09
"4863",75,0.765517,15,0.09
"4864",76,0.775179,15,0.09
"4865",77,0.752466,15,0.09
"4866",78,0.755115,15,0.09
"4867",79,0.773117,15,0.09
"4868",80,0.762223,15,0.09
"4869",81,0.757316,15,0.09
"4870",82,0.74252,15,0.09
"4871",83,0.752896,15,0.09
"4872",84,0.753518,15,0.09
"4873",85,0.770591,15,0.09
"4874",86,0.757671,15,0.09
"4875",87,0.773926,15,0.09
"4876",88,0.778427,15,0.09
"4877",89,0.773073,15,0.09
"4878",90,0.757509,15,0.09
"4879",91,0.763598,15,0.09
"4880",92,0.755223,15,0.09
"4881",93,0.760372,15,0.09
"4882",94,0.757231,15,0.09
"4883",95,0.755094,15,0.09
"4884",96,0.750287,15,0.09
"4885",97,0.765151,15,0.09
"4886",98,0.786477,15,0.09
"4887",99,0.779773,15,0.09
"4888",100,0.78345,15,0.09
"4889",101,0.75465,15,0.09
"4890",102,0.767347,15,0.09
"4891",103,0.740879,15,0.09
"4892",104,0.76035,15,0.09
"4893",105,0.769004,15,0.09
"4894",106,0.77777,15,0.09
"4895",107,0.771864,15,0.09
"4896",108,0.765774,15,0.09
"4897",109,0.745552,15,0.09
"4898",110,0.758797,15,0.09
"4899",111,0.763645,15,0.09
"4900",112,0.761207,15,0.09
"4901",113,0.755358,15,0.09
"4902",114,0.773668,15,0.09
"4903",115,0.764867,15,0.09
"4904",116,0.776661,15,0.09
"4905",117,0.774796,15,0.09
"4906",118,0.767536,15,0.09
"4907",119,0.770467,15,0.09
"4908",120,0.757372,15,0.09
"4909",121,0.76782,15,0.09
"4910",122,0.776365,15,0.09
"4911",123,0.771824,15,0.09
"4912",124,0.786963,15,0.09
"4913",125,0.777441,15,0.09
"4914",126,0.771724,15,0.09
"4915",1,0.743431,15,0.1
"4916",2,0.743027,15,0.1
"4917",3,0.745249,15,0.1
"4918",4,0.739936,15,0.1
"4919",5,0.741691,15,0.1
"4920",6,0.7588,15,0.1
"4921",7,0.745212,15,0.1
"4922",8,0.743733,15,0.1
"4923",9,0.740407,15,0.1
"4924",10,0.758074,15,0.1
"4925",11,0.745676,15,0.1
"4926",12,0.749447,15,0.1
"4927",13,0.747108,15,0.1
"4928",14,0.75317,15,0.1
"4929",15,0.74756,15,0.1
"4930",16,0.738425,15,0.1
"4931",17,0.756144,15,0.1
"4932",18,0.756188,15,0.1
"4933",19,0.751114,15,0.1
"4934",20,0.748684,15,0.1
"4935",21,0.75364,15,0.1
"4936",22,0.741286,15,0.1
"4937",23,0.76205,15,0.1
"4938",24,0.741412,15,0.1
"4939",25,0.744885,15,0.1
"4940",26,0.744227,15,0.1
"4941",27,0.747209,15,0.1
"4942",28,0.739596,15,0.1
"4943",29,0.742372,15,0.1
"4944",30,0.748974,15,0.1
"4945",31,0.752716,15,0.1
"4946",32,0.734571,15,0.1
"4947",33,0.753171,15,0.1
"4948",34,0.746203,15,0.1
"4949",35,0.744119,15,0.1
"4950",36,0.744687,15,0.1
"4951",37,0.750978,15,0.1
"4952",38,0.740806,15,0.1
"4953",39,0.740747,15,0.1
"4954",40,0.763221,15,0.1
"4955",41,0.74992,15,0.1
"4956",42,0.743731,15,0.1
"4957",43,0.746754,15,0.1
"4958",44,0.738611,15,0.1
"4959",45,0.749372,15,0.1
"4960",46,0.747426,15,0.1
"4961",47,0.762377,15,0.1
"4962",48,0.745984,15,0.1
"4963",49,0.748669,15,0.1
"4964",50,0.76038,15,0.1
"4965",51,0.752992,15,0.1
"4966",52,0.749437,15,0.1
"4967",53,0.757023,15,0.1
"4968",54,0.754087,15,0.1
"4969",55,0.749599,15,0.1
"4970",56,0.748167,15,0.1
"4971",57,0.756306,15,0.1
"4972",58,0.75708,15,0.1
"4973",59,0.757179,15,0.1
"4974",60,0.750809,15,0.1
"4975",61,0.750399,15,0.1
"4976",62,0.764578,15,0.1
"4977",63,0.741436,15,0.1
"4978",64,0.7661,15,0.1
"4979",65,0.762129,15,0.1
"4980",66,0.740781,15,0.1
"4981",67,0.757749,15,0.1
"4982",68,0.763032,15,0.1
"4983",69,0.765312,15,0.1
"4984",70,0.747579,15,0.1
"4985",71,0.749871,15,0.1
"4986",72,0.7572,15,0.1
"4987",73,0.765067,15,0.1
"4988",74,0.766217,15,0.1
"4989",75,0.761374,15,0.1
"4990",76,0.770698,15,0.1
"4991",77,0.749105,15,0.1
"4992",78,0.75229,15,0.1
"4993",79,0.768993,15,0.1
"4994",80,0.758225,15,0.1
"4995",81,0.754323,15,0.1
"4996",82,0.740238,15,0.1
"4997",83,0.749449,15,0.1
"4998",84,0.750354,15,0.1
"4999",85,0.766338,15,0.1
"5000",86,0.754483,15,0.1
"5001",87,0.768927,15,0.1
"5002",88,0.774127,15,0.1
"5003",89,0.768658,15,0.1
"5004",90,0.753984,15,0.1
"5005",91,0.759781,15,0.1
"5006",92,0.751677,15,0.1
"5007",93,0.757148,15,0.1
"5008",94,0.7546,15,0.1
"5009",95,0.752243,15,0.1
"5010",96,0.747574,15,0.1
"5011",97,0.761118,15,0.1
"5012",98,0.780851,15,0.1
"5013",99,0.775052,15,0.1
"5014",100,0.778956,15,0.1
"5015",101,0.752503,15,0.1
"5016",102,0.76331,15,0.1
"5017",103,0.738795,15,0.1
"5018",104,0.756722,15,0.1
"5019",105,0.76494,15,0.1
"5020",106,0.773447,15,0.1
"5021",107,0.767066,15,0.1
"5022",108,0.761229,15,0.1
"5023",109,0.743257,15,0.1
"5024",110,0.754497,15,0.1
"5025",111,0.759611,15,0.1
"5026",112,0.757471,15,0.1
"5027",113,0.751865,15,0.1
"5028",114,0.769122,15,0.1
"5029",115,0.76116,15,0.1
"5030",116,0.772274,15,0.1
"5031",117,0.769893,15,0.1
"5032",118,0.763366,15,0.1
"5033",119,0.765904,15,0.1
"5034",120,0.753958,15,0.1
"5035",121,0.763806,15,0.1
"5036",122,0.772124,15,0.1
"5037",123,0.76742,15,0.1
"5038",124,0.78183,15,0.1
"5039",125,0.773012,15,0.1
"5040",126,0.767672,15,0.1
"5041",1,0.741483,15,0.11
"5042",2,0.741109,15,0.11
"5043",3,0.743232,15,0.11
"5044",4,0.738237,15,0.11
"5045",5,0.739586,15,0.11
"5046",6,0.756349,15,0.11
"5047",7,0.743248,15,0.11
"5048",8,0.741745,15,0.11
"5049",9,0.738638,15,0.11
"5050",10,0.755055,15,0.11
"5051",11,0.743787,15,0.11
"5052",12,0.747082,15,0.11
"5053",13,0.744816,15,0.11
"5054",14,0.750592,15,0.11
"5055",15,0.745377,15,0.11
"5056",16,0.737494,15,0.11
"5057",17,0.75346,15,0.11
"5058",18,0.753366,15,0.11
"5059",19,0.7484,15,0.11
"5060",20,0.746244,15,0.11
"5061",21,0.751017,15,0.11
"5062",22,0.739156,15,0.11
"5063",23,0.758685,15,0.11
"5064",24,0.739294,15,0.11
"5065",25,0.742613,15,0.11
"5066",26,0.741917,15,0.11
"5067",27,0.744809,15,0.11
"5068",28,0.737645,15,0.11
"5069",29,0.740276,15,0.11
"5070",30,0.74616,15,0.11
"5071",31,0.750006,15,0.11
"5072",32,0.733199,15,0.11
"5073",33,0.750664,15,0.11
"5074",34,0.744017,15,0.11
"5075",35,0.741902,15,0.11
"5076",36,0.743159,15,0.11
"5077",37,0.748596,15,0.11
"5078",38,0.738741,15,0.11
"5079",39,0.73934,15,0.11
"5080",40,0.759877,15,0.11
"5081",41,0.747158,15,0.11
"5082",42,0.741674,15,0.11
"5083",43,0.744427,15,0.11
"5084",44,0.736994,15,0.11
"5085",45,0.74719,15,0.11
"5086",46,0.744591,15,0.11
"5087",47,0.759433,15,0.11
"5088",48,0.743677,15,0.11
"5089",49,0.746061,15,0.11
"5090",50,0.757226,15,0.11
"5091",51,0.749594,15,0.11
"5092",52,0.746818,15,0.11
"5093",53,0.754135,15,0.11
"5094",54,0.751939,15,0.11
"5095",55,0.747199,15,0.11
"5096",56,0.745415,15,0.11
"5097",57,0.75349,15,0.11
"5098",58,0.75409,15,0.11
"5099",59,0.753989,15,0.11
"5100",60,0.748559,15,0.11
"5101",61,0.748355,15,0.11
"5102",62,0.760967,15,0.11
"5103",63,0.739857,15,0.11
"5104",64,0.762408,15,0.11
"5105",65,0.7586,15,0.11
"5106",66,0.738607,15,0.11
"5107",67,0.754781,15,0.11
"5108",68,0.760171,15,0.11
"5109",69,0.761883,15,0.11
"5110",70,0.744837,15,0.11
"5111",71,0.747133,15,0.11
"5112",72,0.754164,15,0.11
"5113",73,0.761069,15,0.11
"5114",74,0.762661,15,0.11
"5115",75,0.757993,15,0.11
"5116",76,0.766639,15,0.11
"5117",77,0.746235,15,0.11
"5118",78,0.749783,15,0.11
"5119",79,0.76535,15,0.11
"5120",80,0.754853,15,0.11
"5121",81,0.751601,15,0.11
"5122",82,0.738052,15,0.11
"5123",83,0.746308,15,0.11
"5124",84,0.750368,15,0.11
"5125",85,0.762557,15,0.11
"5126",86,0.751857,15,0.11
"5127",87,0.764896,15,0.11
"5128",88,0.770325,15,0.11
"5129",89,0.764883,15,0.11
"5130",90,0.751006,15,0.11
"5131",91,0.756714,15,0.11
"5132",92,0.748609,15,0.11
"5133",93,0.754154,15,0.11
"5134",94,0.752323,15,0.11
"5135",95,0.750067,15,0.11
"5136",96,0.745538,15,0.11
"5137",97,0.757555,15,0.11
"5138",98,0.775945,15,0.11
"5139",99,0.771025,15,0.11
"5140",100,0.775343,15,0.11
"5141",101,0.749169,15,0.11
"5142",102,0.759554,15,0.11
"5143",103,0.736824,15,0.11
"5144",104,0.753544,15,0.11
"5145",105,0.761701,15,0.11
"5146",106,0.769735,15,0.11
"5147",107,0.763249,15,0.11
"5148",108,0.757552,15,0.11
"5149",109,0.74103,15,0.11
"5150",110,0.750848,15,0.11
"5151",111,0.756174,15,0.11
"5152",112,0.754253,15,0.11
"5153",113,0.748974,15,0.11
"5154",114,0.765275,15,0.11
"5155",115,0.757643,15,0.11
"5156",116,0.768376,15,0.11
"5157",117,0.76593,15,0.11
"5158",118,0.759538,15,0.11
"5159",119,0.761947,15,0.11
"5160",120,0.750827,15,0.11
"5161",121,0.760164,15,0.11
"5162",122,0.768721,15,0.11
"5163",123,0.763701,15,0.11
"5164",124,0.777347,15,0.11
"5165",125,0.768898,15,0.11
"5166",126,0.764163,15,0.11
"5167",1,0.739607,15,0.12
"5168",2,0.739555,15,0.12
"5169",3,0.741392,15,0.12
"5170",4,0.736899,15,0.12
"5171",5,0.737771,15,0.12
"5172",6,0.753816,15,0.12
"5173",7,0.741864,15,0.12
"5174",8,0.739858,15,0.12
"5175",9,0.736853,15,0.12
"5176",10,0.752125,15,0.12
"5177",11,0.741941,15,0.12
"5178",12,0.744874,15,0.12
"5179",13,0.742823,15,0.12
"5180",14,0.748036,15,0.12
"5181",15,0.743757,15,0.12
"5182",16,0.736163,15,0.12
"5183",17,0.751199,15,0.12
"5184",18,0.751005,15,0.12
"5185",19,0.74543,15,0.12
"5186",20,0.743831,15,0.12
"5187",21,0.748455,15,0.12
"5188",22,0.737584,15,0.12
"5189",23,0.755012,15,0.12
"5190",24,0.737046,15,0.12
"5191",25,0.740708,15,0.12
"5192",26,0.739882,15,0.12
"5193",27,0.74265,15,0.12
"5194",28,0.736529,15,0.12
"5195",29,0.738093,15,0.12
"5196",30,0.744065,15,0.12
"5197",31,0.747818,15,0.12
"5198",32,0.731812,15,0.12
"5199",33,0.748379,15,0.12
"5200",34,0.741999,15,0.12
"5201",35,0.739698,15,0.12
"5202",36,0.741487,15,0.12
"5203",37,0.746478,15,0.12
"5204",38,0.73699,15,0.12
"5205",39,0.737496,15,0.12
"5206",40,0.756781,15,0.12
"5207",41,0.74485,15,0.12
"5208",42,0.740487,15,0.12
"5209",43,0.742748,15,0.12
"5210",44,0.735536,15,0.12
"5211",45,0.745283,15,0.12
"5212",46,0.742346,15,0.12
"5213",47,0.75717,15,0.12
"5214",48,0.741544,15,0.12
"5215",49,0.74371,15,0.12
"5216",50,0.754491,15,0.12
"5217",51,0.746616,15,0.12
"5218",52,0.744493,15,0.12
"5219",53,0.751541,15,0.12
"5220",54,0.749642,15,0.12
"5221",55,0.745138,15,0.12
"5222",56,0.743346,15,0.12
"5223",57,0.750577,15,0.12
"5224",58,0.751825,15,0.12
"5225",59,0.751558,15,0.12
"5226",60,0.745062,15,0.12
"5227",61,0.746788,15,0.12
"5228",62,0.757828,15,0.12
"5229",63,0.738294,15,0.12
"5230",64,0.759452,15,0.12
"5231",65,0.755346,15,0.12
"5232",66,0.736892,15,0.12
"5233",67,0.752214,15,0.12
"5234",68,0.757688,15,0.12
"5235",69,0.758914,15,0.12
"5236",70,0.742609,15,0.12
"5237",71,0.744732,15,0.12
"5238",72,0.751339,15,0.12
"5239",73,0.757453,15,0.12
"5240",74,0.759556,15,0.12
"5241",75,0.755131,15,0.12
"5242",76,0.76332,15,0.12
"5243",77,0.743754,15,0.12
"5244",78,0.747924,15,0.12
"5245",79,0.762368,15,0.12
"5246",80,0.752011,15,0.12
"5247",81,0.749337,15,0.12
"5248",82,0.736543,15,0.12
"5249",83,0.743829,15,0.12
"5250",84,0.748871,15,0.12
"5251",85,0.759016,15,0.12
"5252",86,0.749637,15,0.12
"5253",87,0.761275,15,0.12
"5254",88,0.76713,15,0.12
"5255",89,0.76133,15,0.12
"5256",90,0.74848,15,0.12
"5257",91,0.754213,15,0.12
"5258",92,0.74608,15,0.12
"5259",93,0.751636,15,0.12
"5260",94,0.750341,15,0.12
"5261",95,0.748081,15,0.12
"5262",96,0.74368,15,0.12
"5263",97,0.754761,15,0.12
"5264",98,0.771814,15,0.12
"5265",99,0.767432,15,0.12
"5266",100,0.772672,15,0.12
"5267",101,0.746929,15,0.12
"5268",102,0.756406,15,0.12
"5269",103,0.735502,15,0.12
"5270",104,0.750911,15,0.12
"5271",105,0.758651,15,0.12
"5272",106,0.76621,15,0.12
"5273",107,0.760228,15,0.12
"5274",108,0.754284,15,0.12
"5275",109,0.739749,15,0.12
"5276",110,0.747648,15,0.12
"5277",111,0.753017,15,0.12
"5278",112,0.751753,15,0.12
"5279",113,0.746601,15,0.12
"5280",114,0.761483,15,0.12
"5281",115,0.754798,15,0.12
"5282",116,0.765067,15,0.12
"5283",117,0.7624,15,0.12
"5284",118,0.756553,15,0.12
"5285",119,0.758614,15,0.12
"5286",120,0.748391,15,0.12
"5287",121,0.756981,15,0.12
"5288",122,0.765705,15,0.12
"5289",123,0.760655,15,0.12
"5290",124,0.773464,15,0.12
"5291",125,0.765512,15,0.12
"5292",126,0.761188,15,0.12
